username,first name,user id,access hash,group,group id,status
Wilkersonde,Wilkerson,2065760446,-6206523782220666679,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
waseem1sy,Waseem,350189812,3839442144019411566,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
washingtonlima29,washington,649373231,451552032372867475,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wolfofforex01,Benjamin,1925955140,4575331768366099245,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wyatt_j,Wyatt,1652178351,-8166677077771569446,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
westwickcapital,West Wick Capital,1748955583,-4160403740732250607,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Widiafatmadewi,Widia Fatma,555430816,762364580124401509,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Waganat,Waganat,149311952,4090788374083049984,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wal91,وليد,52802295,-1857507418303863134,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wolexprogress,Wolex,255762821,-7394425047946364075,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WeezyBands,Weezy,1474617304,3457352165183473848,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WinkinglyCherish,Dewey,2126512298,-7117254383827465858,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WPExpressllc,WPExpress,1282149795,-7918100217128109802,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
WalteriusTOP21,Walterius,709182382,-4309017015755408258,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wasifhanif,Wasif,1052154902,8693652194447947749,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
waelshaban5858,wael,240578752,-5090635092552219111,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Weston_Marcus,Weston,1880245886,4656740586394248101,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Whdfx157,Wahed fx,1773266446,-6221375293438534413,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
WizSheep,Wiz,1859885538,722896118987880581,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Willoxmaster,Willox,1868176751,4447705010199752197,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
warrios_ca7,🩸сиреневая звезда 🩸,5082906870,-1290055408812798052,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wilsonkihiu,Wilson,950995167,8027573364157124210,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wura59,Wasi,1037524606,-6411636553509545742,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
woldetigist,Zetigi,348351910,8611498605298699662,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wisechaser,@Wise,1262906099,-7062165632461469873,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wilsonfordollas,Ejoor,1350811481,6435862374066465013,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wanaena,Ridhwan,47307784,-5207640618101510101,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wordprofits1,Baraf,2097999868,4445567114986910172,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wardoyo_007,EDdo,169078715,-6753133897486393117,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wolfforexowner786,Wolf,1306438280,-4797494933686008393,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wanbaik,Rizuwan🇲🇾,176667106,1914695600092401715,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wyctus,Wyctus,502533646,8312734215078912778,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Wardi0966,Wardi,544244068,-366355770750130415,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wmanish1,Manish,325560880,-3533226170640687594,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wando777,Wando,1644937016,8817222509886733967,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wilfried_lakers,Friedo,865885098,1727787264795107078,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
woaini520888,🦈,933038163,-5998909737188881990,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wijji,Meer,1024159001,3492028047647758215,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WelcomeToPain17,Kevin,1801168107,4494843618265626096,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Warbow,Tri,397388335,-6496746166071685376,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Woodkings20,Wood,892929391,-5445177651686687385,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WBehavior,Wørst,1498536061,-7004126881664970019,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wandigg,Suwandi,1101182353,-7866460817630209687,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wubegzer,wub,440514536,9222668947933454990,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wolfganr33,Wolfgang,1977200929,2886046479343003157,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wolfz0n,Wolfzon,2016401145,5852295826508892750,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wealthboi01,Shamo123,1378549247,4400817135831743534,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Waqas_85,Asif,1218170750,-3959545139540936581,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Warriorben,Loading..,473282675,8101597124055856243,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WORKHORSE369,YUNG,1227734847,8240701960923430104,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
WajidAwan,Malik Wajid,534605127,114837937757953869,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
walemil,Adewale,421183812,-8680170869048390023,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wombatthor,Thor,832997854,-4634456489487555181,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Willgfbpa,Willian,980885288,5912359700012650944,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Walter00,Maurizio,275041340,-8297464575275200428,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
WinHtweH,Win Htwe,375875470,-3511500035434528073,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wealthjg576,Emmanuel,719962250,8580750880849512960,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
William22111,Кирилл,1320115819,-3899906831291876925,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Whycay,Why Kay,1258084804,-4554730432035594018,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Warukira1969,Joseph Kariuki,348711569,-3184443649857418220,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
WillTrader7,Wilian,955985108,8427215937335436398,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
waizzee,Ash,722576138,5356919522826027272,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
wealthplusdigtalservice,Remy,1005166407,2471610408869518866,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Waleedqasim102,المهندس / وليد الحكيمي,909911124,-7958407169921479856,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wdean1_1,ً,427544741,-8172208901549750466,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
witoldz,Witold,527370220,3544403900777190565,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Warshipperh,Oluwaseun,1666290208,-2674160515183952945,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
wunna232,Big instant,1853431256,3484556699595722289,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WoCBam,WoC,752152432,1676192429915769158,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wolke7ps,Piotr,818480147,-2471566016591648962,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
webjoy89,Bob,893036643,-1439591731689268153,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wuffster,Wolfgang,531016349,-1390217189714961383,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
williamkandodo,Williamk,736508118,2416392363555155940,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
whitedemonnn,WD,763097354,2155450260964145307,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wihrjh,Papi,907019065,-2587469403004759057,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WavyBready,Scammy,546172077,6694059741870118129,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wizardofslips,Maybach 40oz,1341604963,-3608251464187002957,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WandeReviewVlog,WandeReview Vlogs,1305297589,6851639132007273253,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
wayneduck,Wayne duck,1943991351,1182540230736436586,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wowansss,wowan,463964459,5373074022182623455,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wayne121uk,Wayne,493960890,2504149751023016571,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wmirandamorni,William,675789320,6636381097602071698,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Waynerid,Wayne,695051565,5519641557945735340,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WTFU2,MAYINIB,422944851,-4456022040615418252,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wisemister12,Ugochukwu,456628112,-4141834404211538124,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
wendythung,Wendy,182909816,-3876036599493017712,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Warlordzzz6,Friday,1180180498,-2009105703608996092,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
war_dog87,War_Dog87,669114885,-2631292692255934969,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
WesleyHenry01,Wesley,1313508453,6322151335031863805,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Willoo9,Gray Wills,1535557847,4215156586525312259,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Winprof1,SOUMTA,1167153948,-3764841742285459729,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WASDUU,WasDuuGh,350455523,-6946778749533818300,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wooski1300,1300,1305521769,5290247133391384331,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wherethebagatnigga,💰,1703196377,-5727727022535020594,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Watsonfx123,Watson,1425629983,-5013325071452302196,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Win00948,🖤🙌🏿 We Good,1335066852,-1170704313610930213,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Waseemx1,Waseem,754008334,-2043131963620585127,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wcaldwell65,Wendy,1450698523,1214068608810690237,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wooperz,Woper,1886898269,4344612482325451170,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wavecssh,Wave,602946583,5685732394870091295,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WILLIANSOUSAOFICIAL,WILLIAN,90047914,5098388722862434404,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wyllerpaiva,Wyller,624222187,-5829739218441688737,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
WNKNOWM,[ PATRICK ] 🐧,736428352,199999046127263966,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
williamjackuu,William,1319214068,6654089270880058357,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
wallance1244,Freda Wallace,1544372515,4248073046734781605,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
wisam_zakher,Sam,727660245,-2105028920892298072,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
weewu,Wee Wu,363076241,4620662284528310871,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wimmekhi,lat,510638636,721978506705593823,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wordll,tele,321563908,-8082590282634023678,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wewinbetsolution254,CEO 101 FIXED,298329436,-1046003988560058463,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wahagbaloc,Wahag,686211901,5077409719206467841,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Waya212,Waya,1473200908,4763949291071458849,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wtkplug2000k,Molly melly mice,1002188879,7500318011322114369,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wunkxrawk,Wunk,651200088,-4166068060329628947,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wolfgang1243,Kirito,886546856,-4896326469953272277,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
whilfer,Alex,695720881,-8691898832559167106,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wendywijayat,WW,370225078,8951299445044991765,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Waithiru,Paulo,569083435,1390729081598057556,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
williansanfs,Bill,711008520,-4875386058402308509,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
wetglobalForex,Wetglobalfx,617969129,3687979109247740047,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
wanderingG,Grace 60101002,692898195,8314604247914892416,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
WatchMeWerk,Mitchell,1109435413,6573871965472288951,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
WulfricSL,wulf,448867578,535858646996974035,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
westar7405,John,579378801,-3899272449760974874,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wap79,🦾,1212941652,2376915586290735969,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
will5657,Keven,565973895,-1337477988184657109,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WandersonFernando,Wanderson,482071347,3068827814496222157,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wy_87,كارلووووو,230891493,2616010495641247193,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
wanmbp,Wan,44043914,-8777850392924382776,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wwebpay,Craftman,493708336,-5483151775040571715,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WhatTheDoggi,High,876452869,-6022144127599099236,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
wildheart007,wild,998257011,7663301912471656219,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
wellyramos,Ramos,582699413,2055031301832425437,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wtthdhrj,J,1184093923,-7759236480454907291,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Worldforexsignalsvip,Nadir,988773783,5740730992571727685,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wasifraza,Wasifraza,765228691,-637248472700433062,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Williamoliver77,William,1384880354,-4117226003371410637,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wilsontoppen494,Toppen,1011565851,-333943980190428850,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
whisky_highball,whisky,1617094846,-6961303457839334092,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
warrioralparslan,Seventh Rank,737280847,-6256923335682306773,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wissemguesmi,WISSEM,603476356,8480222227436115499,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WashedUpBanks,30 Washed 🆙,817816880,-6842556300800503526,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WalterFabianZ,Walter F. Z,850955571,-6260502799564283310,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wtfnatiman,Uce,586260989,-2421923407179286235,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wwwhedeftercumenet,Sonay,1239642341,-59216137679803847,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wolfforexboss,Wolf Forex Admin,1074675786,-4635127737845483314,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Walbos,Walter',260330438,5070012669350306942,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
weki245,Dima,409579367,115629244642949028,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wolfbain,Wolfbain,574469930,-4378366202268296552,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
warrenmansfield,Warren,574985429,3671201124037232169,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Worldlink01,Rich,726255297,6149545465285141238,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
wnm12,kleaf,208809698,-5480501002039377131,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WorldTradeBusiness,World Trade,736944735,6844470299568751087,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
WillTripleX,WTX,919341166,300704580785405620,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
waffle_mans,waffle,262791766,-1358446973582483926,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Walli701,Walli,1284429052,-2706737998139442429,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
WTEcoin2022,Nasir..,891172834,8237545116203441602,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WVRCRIPTOS,WVRBTC,361093097,-7111737543849270370,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wallstreetgem,Wallstreet,233627580,-1803911724661269653,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WealthCreator364,Harry,272163588,5073605616325133541,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Williams_robert,Williams,568802261,2090811789013803461,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Williamposture,William posture,897040270,-5845848228265332241,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wilsonjeny,wilson,1183577089,8653771615143088451,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Warner1,Warner,1369432944,8111281924561933749,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Wolifan,Alexo,450788162,-1275354762200810626,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wismil,Wisler,509403241,-2242099764636928534,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
withoutme010,Sleekycrypt,584981496,-7343055903623775681,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Web3_7G,Mrweb3,689009367,-1836996005346277412,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
weldaaa,Wilda,1470522948,2831491141451322559,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
whatstheplan,H,1022492245,8403769749853782782,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Wael16,Wail,502492836,-7914768752613969523,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wanURUS,Mus,159780195,-8312106222857786845,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
William2William,William,932005436,-8542209913175119301,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wayne121212,@wj12,853822724,4135511005254768488,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
willams765,Marck willam,931405782,5750777829393396688,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WorldNo1ProvedForexResults,World No1 Proven Forex Results Vip,700143085,-6940737857727374536,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wanvayla,Naya,507013174,3192367642044812039,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wiiwi01,Ewii,1199789891,-4561370864049166155,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WinwhyB,Boogie,1150024272,-3940718641430440315,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
webflashers,webflashers,99225050,-9156044875812729173,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
wutsup,Bing,372356923,9219576688500952486,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Wbudisantoso,W.,583711831,8834696340568361965,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Whistlen,Whistle mickey,725153394,-3631327324169385108,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
wacamole,Alterbos,228399294,1326508185058372401,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Wogninel,EHOUMAN LEON,859471990,-5169751628901085037,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Wahyuwahyu,Wahyu,599392629,-7776031743178910988,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
WeiCa18787,⏤͟͟͞͞ 维大哥 ✈,828344409,8452381251660600306,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
webcommander,Web Commander,507963071,1004656556579397712,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
wenggan,weng,147330606,-2759458187506568833,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WiciGee,Wicus,544764040,5910117582329529823,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Wudz_EW,𝓦𝓾𝓭𝔃,415232950,4135961388702079354,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Wisdomx13,Wisdom,236972002,-64423963119422151,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
webbiegoldfx,Webbiegold,348454095,4913892468423127447,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
WhitePolo,White Polo,527474825,-499978269544564285,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
XAUUSD_02,𝐅𝐚𝐰𝐚𝐝 𝐚𝐡𝐦𝐞𝐝,2051172786,-2611008525722969944,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xIPPjtiC,Валентина,2003834813,5877148091759790848,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
xtcy3,G,1715521923,5128873216547467496,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
XiaoLeiLu,Xiaolei,1221893362,-2099798912977900239,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
XNfnSC,Olen,1322928207,-8659633194854650984,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
XANYY99,꒒ꉧꋪꀷ,420148370,-1740165584712082482,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
XardySSN1,XardySSN,1142216511,4875764560056270509,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Xtylish429,Mr,1963995600,-7072676979434918593,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
XauUsdKid,Siraf,989670913,7700536593246720350,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
X0r3y,All,982152183,-6433646482335511749,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
XPXYCHOX,PXYCHO,1854900644,7469425958515999640,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xWHOxISxITx,Jason,236309914,-1028452806129509549,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xoxokid,Xo,1452320127,-5818788146485389737,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
XRony6,Rony,250714051,-5607287204671068571,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xxxpanther,Black,1777724633,-442307864588862696,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xKalElx,BOT de SMS @smsgobrasil_bot,824748678,-6161093860165665537,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xAtRoMCtrqUZBzt,محمد,74584741,-1373748454214749270,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xxivon,L,523288561,8609630899180594513,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
XKingKX,🔒Kado🔒,1082643839,2818941477586650207,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xxarielss,Xxarielss,2086565743,-8962973738639739513,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Xdines,Dinesh,1232293222,-2640039467041430802,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Xi9vv,..,192782325,-1739684560357387091,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Xoabii,Abii ^<~k/😍😍,399726520,-8542428623436046575,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
XaclN,Legoshi,510855132,1139195238268317559,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xxxsaga777,Saga,1134428144,4738066820836184260,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Xarvx,Xarv,875477629,-3804746549308230690,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
xallm3as,Xvoltf,1253211875,-1158126668694074888,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xxxkuba213,Kuba,1743068142,1638704743672622190,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xploiter_azrof,Alien,1283840261,-3407019204244954905,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
xssrr1,علـــي,1449193920,-6815548432450884368,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xzori35x,E,522745635,-5087570365150457213,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
xRa5D,FREEZE,1043822446,-3665561689637707972,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xSunplanet,xSunplanet,1294274130,6008636560462685904,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
xyz6619,Forex Robo,848029992,-3467208259858596912,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
xSenkiex,キン,1027842941,-2397893013904385082,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Xx_mr,Mr • Saadat,121196447,844580503430682641,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Xarebik,Ar,451746602,-3850220797590671014,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xgoodman,xgoodman,1190353750,-2098776122805753537,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
xKEYZZx,KEYZZ,1091329516,1749501404515236264,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xedace,Dexter,1335216448,-5257971514637596140,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xaviermoveis,Xavier,832237213,-4660192968567455966,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
XbondCrypto,Abraham,1461360319,-8761892044531874901,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
xHarmless,James,1574057619,8069770405108580140,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
x2049,.,117436775,7755687054833833792,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xcruisengman,Akinz,690963971,4813525937119961154,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xdagoat,X,675033401,8298875482872393387,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
XxxTriplex17,🌚xxx,749739995,-1321931177428330574,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xXx0NE_L0VExXx,👽🔫┌∩┐ᖫ◣...◢ᖭ┌∩┐🔫👽,863615357,-3505653257264666357,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
X_chubs,🧙🏾‍♂️,709552677,-4024649206750308381,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
xViroh,-,1366563810,1271074792371893140,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Xstnet,Xstnet Consulting,625672621,1355013741872174569,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
XDJNl5liWFovr9JHA,639552369372,1029335674,6816233829241459255,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
